id,author_id,parent_id,step,week_number,step_number,timestamp,likes
13051130,49db3f41-6e49-40fa-ab8d-1a917564de7d,13030706,5.2,5,2,2016-05-23 16:16:44 UTC,3
13051167,49db3f41-6e49-40fa-ab8d-1a917564de7d,13030247,5.2,5,2,2016-05-23 16:17:42 UTC,0
13051178,d11f648b-2730-40ad-a182-45a344d7570b,,5.9,5,9,2016-05-23 16:18:06 UTC,0
13051198,49db3f41-6e49-40fa-ab8d-1a917564de7d,13030102,5.2,5,2,2016-05-23 16:18:31 UTC,2
13051239,d5ee69e8-e76b-468d-ba72-10ed7a62d142,,1.7,1,7,2016-05-23 16:19:44 UTC,0
13051339,d5ee69e8-e76b-468d-ba72-10ed7a62d142,12774714,1.7,1,7,2016-05-23 16:22:28 UTC,0
13051379,d5ee69e8-e76b-468d-ba72-10ed7a62d142,12772453,1.7,1,7,2016-05-23 16:23:35 UTC,0
13051448,d5ee69e8-e76b-468d-ba72-10ed7a62d142,12730887,1.7,1,7,2016-05-23 16:25:20 UTC,0
13051496,d11f648b-2730-40ad-a182-45a344d7570b,13037092,5.1,5,10,2016-05-23 16:26:32 UTC,0
13051524,d5ee69e8-e76b-468d-ba72-10ed7a62d142,12698713,1.7,1,7,2016-05-23 16:27:12 UTC,1
13051527,889cba25-3129-45df-b07c-98d9d2cf4af0,12311983,5.4,5,4,2016-05-23 16:27:17 UTC,2
13051607,941d8b6b-1411-4ef5-ae08-e8c16910ac98,,5.4,5,4,2016-05-23 16:29:15 UTC,6
13051645,d5ee69e8-e76b-468d-ba72-10ed7a62d142,12696118,1.7,1,7,2016-05-23 16:30:14 UTC,0
13051647,a6c12463-37fe-46f6-99c6-165977c9b887,,6.1,6,10,2016-05-23 16:30:18 UTC,0
13051684,889cba25-3129-45df-b07c-98d9d2cf4af0,12314951,5.4,5,4,2016-05-23 16:31:11 UTC,1
13051754,bbb533b9-1612-4bff-9093-98be73cbecf4,,4.3,4,3,2016-05-23 16:32:51 UTC,4
13051839,d5ee69e8-e76b-468d-ba72-10ed7a62d142,12691393,1.7,1,7,2016-05-23 16:35:03 UTC,1
13051991,d5ee69e8-e76b-468d-ba72-10ed7a62d142,13051239,1.7,1,7,2016-05-23 16:38:26 UTC,0
13052082,0000f89b-ba99-4a14-a7ce-a82ffbec6b41,13012722,5.5,5,5,2016-05-23 16:40:41 UTC,1
13052234,49db3f41-6e49-40fa-ab8d-1a917564de7d,13024289,5.4,5,4,2016-05-23 16:44:16 UTC,0
13052301,bbb533b9-1612-4bff-9093-98be73cbecf4,,4.4,4,4,2016-05-23 16:46:15 UTC,0
13052316,49db3f41-6e49-40fa-ab8d-1a917564de7d,12807111,5.4,5,4,2016-05-23 16:46:44 UTC,2
13052790,49db3f41-6e49-40fa-ab8d-1a917564de7d,12817651,5.5,5,5,2016-05-23 16:59:08 UTC,6
13052873,a6c12463-37fe-46f6-99c6-165977c9b887,,6.11,6,11,2016-05-23 17:01:36 UTC,0
13053313,49db3f41-6e49-40fa-ab8d-1a917564de7d,13021472,5.6,5,6,2016-05-23 17:13:18 UTC,1
13053316,a6c12463-37fe-46f6-99c6-165977c9b887,,6.12,6,12,2016-05-23 17:13:20 UTC,1
13053337,02f65266-6d80-4e6b-b22c-d0194f13a878,,2.6,2,6,2016-05-23 17:13:41 UTC,0
13053459,a6c12463-37fe-46f6-99c6-165977c9b887,,6.13,6,13,2016-05-23 17:17:18 UTC,0
13053605,a6c12463-37fe-46f6-99c6-165977c9b887,,6.14,6,14,2016-05-23 17:21:47 UTC,1
13054307,d5ee69e8-e76b-468d-ba72-10ed7a62d142,,1.8,1,8,2016-05-23 17:42:17 UTC,2
13054315,a6c12463-37fe-46f6-99c6-165977c9b887,,6.18,6,18,2016-05-23 17:42:22 UTC,0
13054492,be9efb48-3583-4ea0-90fe-1e00b7a215c8,,5.1,5,10,2016-05-23 17:47:18 UTC,2
13054746,d5ee69e8-e76b-468d-ba72-10ed7a62d142,12517559,1.8,1,8,2016-05-23 17:54:03 UTC,1
13054785,ac592438-67ad-42f9-bf80-7d610299c2df,13016828,5.3,5,3,2016-05-23 17:54:56 UTC,0
13055002,d5ee69e8-e76b-468d-ba72-10ed7a62d142,12505679,1.8,1,8,2016-05-23 18:00:43 UTC,0
13055164,d5ee69e8-e76b-468d-ba72-10ed7a62d142,12503469,1.8,1,8,2016-05-23 18:04:33 UTC,1
13055822,ef5b3c9a-8f37-4e9b-b717-d2347e471c54,,3.7,3,7,2016-05-23 18:22:12 UTC,1
13056362,d79caf89-630c-4b23-a8b7-096da18b3bcf,,5.2,5,2,2016-05-23 18:35:32 UTC,2
13056522,c671a699-848d-4ca6-a6c4-552aed8f5f79,,5.3,5,3,2016-05-23 18:39:14 UTC,1
13056789,df24cca4-550c-4504-ab9b-09bbe3504dbf,,5.3,5,3,2016-05-23 18:46:15 UTC,1
13057034,df24cca4-550c-4504-ab9b-09bbe3504dbf,13032109,5.3,5,3,2016-05-23 18:52:00 UTC,6
13057097,57f5ae66-0a7b-4c48-a748-c70e5c91c3af,,3.14,3,14,2016-05-23 18:53:56 UTC,1
13057556,fb590c75-3051-4719-8d6b-5b8e9a0c5de1,12924716,5.1,5,10,2016-05-23 19:05:02 UTC,2
13057566,5151acef-b74e-44cc-8654-9b4debcbda9c,,4.9,4,9,2016-05-23 19:05:21 UTC,0
13058079,2952058a-6567-41de-a27f-bb0035e09b8b,12716336,6.5,6,5,2016-05-23 19:18:28 UTC,4
13058547,53458502-4397-4545-9cfb-47db2ef44707,,5.6,5,6,2016-05-23 19:29:54 UTC,2
13058579,828bfa60-9a54-48de-ae31-0cc66c674669,13031890,5.3,5,3,2016-05-23 19:30:48 UTC,1
13058647,841b441a-8817-4a15-a14d-cea3c406d553,,5.1,5,1,2016-05-23 19:32:48 UTC,0
13058678,4bf2af62-ca19-40a2-bd73-9b111b0747ce,,5.2,5,2,2016-05-23 19:33:35 UTC,0
13059467,841b441a-8817-4a15-a14d-cea3c406d553,,5.2,5,2,2016-05-23 19:52:18 UTC,2
13059602,a53a934f-9a43-457e-a3c7-2fb8a988b359,,5.3,5,3,2016-05-23 19:55:32 UTC,2
13059846,828bfa60-9a54-48de-ae31-0cc66c674669,12955511,5.3,5,3,2016-05-23 20:01:34 UTC,0
13060025,46a6cbd5-a3bc-4e7f-b17c-73a0556d1edd,12944329,4.4,4,4,2016-05-23 20:05:43 UTC,0
13060098,a53a934f-9a43-457e-a3c7-2fb8a988b359,,5.3,5,3,2016-05-23 20:07:43 UTC,1
13060116,3edfbc22-ab40-4abc-94c6-0dfc8bf3eb48,,5.6,5,6,2016-05-23 20:08:04 UTC,3
13060180,1b3cd796-13dd-4a67-a504-5e71724624d1,,5.8,5,8,2016-05-23 20:09:44 UTC,1
13060286,7acf2f73-e631-4d61-be64-e761a05a9e94,,5.2,5,2,2016-05-23 20:12:28 UTC,0
13060371,5151acef-b74e-44cc-8654-9b4debcbda9c,,4.12,4,12,2016-05-23 20:14:36 UTC,0
13060551,9f5be0ed-c03c-4185-8b11-09bc46df2e1f,,6.11,6,11,2016-05-23 20:19:03 UTC,2
13060671,1b3cd796-13dd-4a67-a504-5e71724624d1,,5.12,5,12,2016-05-23 20:22:27 UTC,1
13060705,ef5b3c9a-8f37-4e9b-b717-d2347e471c54,,3.9,3,9,2016-05-23 20:23:21 UTC,1
13060713,c17a749a-b45f-4623-824b-260323b03e72,13010531,2.1,2,10,2016-05-23 20:23:32 UTC,1
13060823,e19c3592-3ff4-4b75-bdc8-a04331d99214,,5.2,5,2,2016-05-23 20:26:37 UTC,3
13060832,3edfbc22-ab40-4abc-94c6-0dfc8bf3eb48,12923214,5.8,5,8,2016-05-23 20:26:47 UTC,2
13060878,a522c6f9-0e35-475b-b116-fe824f15c50e,,5.12,5,12,2016-05-23 20:27:47 UTC,2
13060988,3edfbc22-ab40-4abc-94c6-0dfc8bf3eb48,,5.9,5,9,2016-05-23 20:30:30 UTC,1
13061175,a522c6f9-0e35-475b-b116-fe824f15c50e,12714330,6.2,6,2,2016-05-23 20:35:35 UTC,4
13061439,841b441a-8817-4a15-a14d-cea3c406d553,13032109,5.3,5,3,2016-05-23 20:42:28 UTC,2
13061507,841b441a-8817-4a15-a14d-cea3c406d553,,5.3,5,3,2016-05-23 20:44:17 UTC,3
13061560,ef5b3c9a-8f37-4e9b-b717-d2347e471c54,,3.11,3,11,2016-05-23 20:45:41 UTC,1
13061589,ff188875-f59c-4e4a-83d3-461841ab0493,,4.9,4,9,2016-05-23 20:46:41 UTC,1
13061636,f9447ada-d8fe-4d3c-b30c-7f4dddb53c54,,2.8,2,8,2016-05-23 20:47:53 UTC,1
13061835,dcbb36cd-c456-4a97-a095-77fd7970e20c,,2.8,2,8,2016-05-23 20:52:36 UTC,0
13061993,e6516b18-a812-4670-aa7d-07bb0393f9a3,,5.12,5,12,2016-05-23 20:56:40 UTC,2
13062406,d79caf89-630c-4b23-a8b7-096da18b3bcf,,5.4,5,4,2016-05-23 21:07:34 UTC,6
13062412,a655293f-8a69-4bb2-8016-2b0d4165f263,12926810,4.4,4,4,2016-05-23 21:07:47 UTC,0
13062597,9f5be0ed-c03c-4185-8b11-09bc46df2e1f,,6.16,6,16,2016-05-23 21:14:04 UTC,3
13062663,d5ee69e8-e76b-468d-ba72-10ed7a62d142,12944304,1.9,1,9,2016-05-23 21:15:52 UTC,1
13062674,3d321b20-3c2d-442a-98fc-8ec442ea2b5d,,4.1,4,10,2016-05-23 21:16:04 UTC,0
13062696,d5ee69e8-e76b-468d-ba72-10ed7a62d142,12770272,1.9,1,9,2016-05-23 21:16:47 UTC,0
13062713,9ea809e5-fbe4-4ee8-9a11-1bac57068385,,5.6,5,6,2016-05-23 21:17:41 UTC,3
13062729,3d321b20-3c2d-442a-98fc-8ec442ea2b5d,,4.1,4,10,2016-05-23 21:18:16 UTC,0
13062812,d11f648b-2730-40ad-a182-45a344d7570b,13012722,5.5,5,5,2016-05-23 21:20:43 UTC,0
13062820,d5ee69e8-e76b-468d-ba72-10ed7a62d142,12672695,1.9,1,9,2016-05-23 21:21:04 UTC,1
13062894,390d3630-f012-4a05-9110-50d06ac89af2,,3.8,3,8,2016-05-23 21:23:32 UTC,0
13062927,d715a0e7-9a25-4769-93fb-ea32d0d3dd5c,13058647,5.1,5,1,2016-05-23 21:24:36 UTC,2
13063099,d11f648b-2730-40ad-a182-45a344d7570b,,5.12,5,12,2016-05-23 21:31:11 UTC,0
13063155,d11f648b-2730-40ad-a182-45a344d7570b,13040471,5.12,5,12,2016-05-23 21:32:56 UTC,0
13063246,d5ee69e8-e76b-468d-ba72-10ed7a62d142,12602101,1.9,1,9,2016-05-23 21:36:04 UTC,0
13063423,3d321b20-3c2d-442a-98fc-8ec442ea2b5d,,4.12,4,12,2016-05-23 21:42:04 UTC,1
13063467,d715a0e7-9a25-4769-93fb-ea32d0d3dd5c,13050380,5.2,5,2,2016-05-23 21:43:36 UTC,1
13063542,d715a0e7-9a25-4769-93fb-ea32d0d3dd5c,13033159,5.2,5,2,2016-05-23 21:46:16 UTC,2
13063614,d715a0e7-9a25-4769-93fb-ea32d0d3dd5c,,5.2,5,2,2016-05-23 21:48:49 UTC,1
13063665,9ea809e5-fbe4-4ee8-9a11-1bac57068385,,5.7,5,7,2016-05-23 21:50:27 UTC,0
13063824,841b441a-8817-4a15-a14d-cea3c406d553,13058647,5.1,5,1,2016-05-23 21:57:04 UTC,0
13064187,e025eb18-9297-4f35-9db9-5392c2507fa4,,4.8,4,8,2016-05-23 22:13:09 UTC,1
13064227,e7287ce6-0e74-48e3-8e36-adef514fcda1,,4.8,4,8,2016-05-23 22:15:04 UTC,2
13064270,58fd679b-2b3b-44d8-b530-d30c3b860028,,5.5,5,5,2016-05-23 22:16:19 UTC,0
13064322,9ea809e5-fbe4-4ee8-9a11-1bac57068385,,5.8,5,8,2016-05-23 22:18:09 UTC,1
13064945,91d26b57-b219-475f-84e6-ea59d62c1fb4,12714330,6.2,6,2,2016-05-23 22:45:49 UTC,4
13064966,f90a9933-b5d1-4277-8ef5-41831da3624c,12997341,5.1,5,1,2016-05-23 22:47:03 UTC,1
13065035,d6bf8c43-9e2d-4fad-b01d-c5983d6b03ce,,4.3,4,3,2016-05-23 22:50:49 UTC,7
13065049,a53a934f-9a43-457e-a3c7-2fb8a988b359,12817651,5.5,5,5,2016-05-23 22:51:22 UTC,0
13065184,f90a9933-b5d1-4277-8ef5-41831da3624c,13030706,5.2,5,2,2016-05-23 22:59:04 UTC,0
13065341,d91d76df-4ad4-4670-9084-3203b9ffef33,,5.4,5,4,2016-05-23 23:08:34 UTC,10
13066335,58fd679b-2b3b-44d8-b530-d30c3b860028,,5.6,5,6,2016-05-24 00:23:34 UTC,3
13066537,a1f4c0aa-daa3-43a1-8885-ff702f0f1196,13012967,4.7,4,7,2016-05-24 00:39:22 UTC,1
13066609,9cbc13aa-7c34-4533-a1c3-889ce8dbf415,,5.4,5,4,2016-05-24 00:43:53 UTC,3
13066706,568b1019-f13f-4352-8e84-a7927389a361,13017868,4.7,4,7,2016-05-24 00:50:39 UTC,0
13066968,568b1019-f13f-4352-8e84-a7927389a361,,4.8,4,8,2016-05-24 01:09:14 UTC,0
13066980,568b1019-f13f-4352-8e84-a7927389a361,13064187,4.8,4,8,2016-05-24 01:09:42 UTC,0
13067623,1b1a2b23-f90a-4b6d-8c54-9d23a0531764,,5.8,5,8,2016-05-24 01:48:46 UTC,6
13067630,a0b806a7-d396-415d-b0f6-18076ffa7cc2,,6.3,6,3,2016-05-24 01:49:15 UTC,1
13067639,15a9c6ef-2691-493e-82c1-deff20eeb093,,4.3,4,3,2016-05-24 01:50:01 UTC,2
13067660,0b765c81-327e-419b-ac3b-22d5b244feef,,5.1,5,1,2016-05-24 01:51:45 UTC,2
13067939,7d31fc47-41b4-4436-b16e-74ffee41cab0,,4.2,4,2,2016-05-24 02:08:16 UTC,1
13067958,571fa569-e0c9-40e8-b826-107b57ff5d11,,4.9,4,9,2016-05-24 02:09:46 UTC,1
13067988,0b765c81-327e-419b-ac3b-22d5b244feef,,5.2,5,2,2016-05-24 02:11:32 UTC,0
13068008,3209ed1b-8a6c-4216-b106-3936474a77bc,,4.1,4,10,2016-05-24 02:12:37 UTC,0
13068146,571fa569-e0c9-40e8-b826-107b57ff5d11,,4.1,4,10,2016-05-24 02:21:03 UTC,0
13068450,2e11bb4c-a607-478b-bdfc-541d1883ca86,12990068,4.4,4,4,2016-05-24 02:42:22 UTC,0
13068859,dceb320c-bab3-4269-bf35-5b191e6b0dc3,12607103,4.9,4,9,2016-05-24 03:11:22 UTC,1
13068879,15a9c6ef-2691-493e-82c1-deff20eeb093,13038097,4.8,4,8,2016-05-24 03:12:59 UTC,0
13068883,dceb320c-bab3-4269-bf35-5b191e6b0dc3,12607103,4.9,4,9,2016-05-24 03:13:19 UTC,1
13068884,ca4a365e-5ef8-4626-9811-48730917459f,13019510,5.9,5,9,2016-05-24 03:13:21 UTC,2
13069001,ca4a365e-5ef8-4626-9811-48730917459f,12607103,4.9,4,9,2016-05-24 03:21:33 UTC,1
13069113,15a9c6ef-2691-493e-82c1-deff20eeb093,,4.12,4,12,2016-05-24 03:29:47 UTC,0
13069520,7d31fc47-41b4-4436-b16e-74ffee41cab0,13019074,4.3,4,3,2016-05-24 04:02:55 UTC,2
13069594,7d31fc47-41b4-4436-b16e-74ffee41cab0,,4.3,4,3,2016-05-24 04:08:03 UTC,3
13069643,0b765c81-327e-419b-ac3b-22d5b244feef,,5.3,5,3,2016-05-24 04:11:26 UTC,1
13069858,571fa569-e0c9-40e8-b826-107b57ff5d11,,5.9,5,9,2016-05-24 04:29:08 UTC,0
13070000,7d31fc47-41b4-4436-b16e-74ffee41cab0,12901205,4.3,4,3,2016-05-24 04:39:12 UTC,0
13070157,571fa569-e0c9-40e8-b826-107b57ff5d11,13029046,5.12,5,12,2016-05-24 04:49:15 UTC,0
13070658,ebfbd3d6-0d11-4159-a186-7fd323253fc2,,6.7,6,7,2016-05-24 05:24:47 UTC,2
13071198,3af82481-b931-4cf9-b0ee-64b73c964360,13058647,5.1,5,1,2016-05-24 05:55:30 UTC,2
13071556,2eb6d643-adc1-4cce-ac82-157bdaf8d902,12517559,1.8,1,8,2016-05-24 06:16:18 UTC,1
13071605,3af82481-b931-4cf9-b0ee-64b73c964360,,5.2,5,2,2016-05-24 06:19:19 UTC,2
13071689,58fd679b-2b3b-44d8-b530-d30c3b860028,12832131,5.7,5,7,2016-05-24 06:23:55 UTC,1
13072233,3af82481-b931-4cf9-b0ee-64b73c964360,13031890,5.3,5,3,2016-05-24 06:50:13 UTC,2
13072264,f3775e52-f1d7-43f7-aa70-ce36eb31aa4f,,4.6,4,6,2016-05-24 06:51:49 UTC,0
13072318,f3775e52-f1d7-43f7-aa70-ce36eb31aa4f,13041496,4.6,4,6,2016-05-24 06:54:19 UTC,0
13072446,8b690064-d6d4-41d1-8ff0-c5677b6e5fd1,13042755,5.7,5,7,2016-05-24 06:59:54 UTC,1
13072461,46a90a70-9027-49aa-b5e7-2a747c1d0c67,,5.4,5,4,2016-05-24 07:00:41 UTC,7
13072528,46a90a70-9027-49aa-b5e7-2a747c1d0c67,13065341,5.4,5,4,2016-05-24 07:03:22 UTC,3
13072547,46a90a70-9027-49aa-b5e7-2a747c1d0c67,13048557,5.4,5,4,2016-05-24 07:04:24 UTC,2
13072562,ae033031-67ca-4e77-b5ee-863d6e64a684,13005990,4.12,4,12,2016-05-24 07:05:07 UTC,0
13072658,05680133-0efd-4ef6-aa18-380197a82b59,12944304,1.9,1,9,2016-05-24 07:09:51 UTC,0
13072688,83e369e3-9ff9-41ab-bc49-6d564abe0c09,,4.9,4,9,2016-05-24 07:11:24 UTC,0
13072893,ae033031-67ca-4e77-b5ee-863d6e64a684,13017468,5.2,5,2,2016-05-24 07:21:25 UTC,1
13072920,1b1a2b23-f90a-4b6d-8c54-9d23a0531764,,5.9,5,9,2016-05-24 07:22:35 UTC,2
13073098,46a90a70-9027-49aa-b5e7-2a747c1d0c67,,5.5,5,5,2016-05-24 07:29:54 UTC,2
13073135,f3775e52-f1d7-43f7-aa70-ce36eb31aa4f,13041522,4.7,4,7,2016-05-24 07:31:22 UTC,1
13073171,f3775e52-f1d7-43f7-aa70-ce36eb31aa4f,,4.7,4,7,2016-05-24 07:33:09 UTC,0
13073182,8b690064-d6d4-41d1-8ff0-c5677b6e5fd1,,5.8,5,8,2016-05-24 07:33:26 UTC,5
13073271,1b1a2b23-f90a-4b6d-8c54-9d23a0531764,,5.1,5,10,2016-05-24 07:36:53 UTC,0
13073285,8b690064-d6d4-41d1-8ff0-c5677b6e5fd1,,5.9,5,9,2016-05-24 07:37:23 UTC,4
13073617,58fd679b-2b3b-44d8-b530-d30c3b860028,,5.7,5,7,2016-05-24 07:51:18 UTC,3
13073798,a53a934f-9a43-457e-a3c7-2fb8a988b359,,5.6,5,6,2016-05-24 07:57:53 UTC,3
13073861,d715a0e7-9a25-4769-93fb-ea32d0d3dd5c,13058647,5.1,5,1,2016-05-24 08:00:58 UTC,3
13073938,e025eb18-9297-4f35-9db9-5392c2507fa4,,4.9,4,9,2016-05-24 08:03:50 UTC,0
13074548,58fd679b-2b3b-44d8-b530-d30c3b860028,12745913,5.4,5,4,2016-05-24 08:26:35 UTC,1
13074622,a53a934f-9a43-457e-a3c7-2fb8a988b359,,5.7,5,7,2016-05-24 08:29:42 UTC,0
13074728,d465802c-dda5-4e67-9fd7-721b0d5e94c9,,5.3,5,3,2016-05-24 08:33:56 UTC,4
13074803,a53a934f-9a43-457e-a3c7-2fb8a988b359,,5.7,5,7,2016-05-24 08:36:28 UTC,4
13074970,841b441a-8817-4a15-a14d-cea3c406d553,13058647,5.1,5,1,2016-05-24 08:43:19 UTC,1
13075094,58fd679b-2b3b-44d8-b530-d30c3b860028,13034990,5.7,5,7,2016-05-24 08:47:16 UTC,0
13075514,d465802c-dda5-4e67-9fd7-721b0d5e94c9,,5.5,5,5,2016-05-24 09:02:17 UTC,1
13075592,c4601ce5-8010-42b7-afb7-f6f46c0f3d3c,,3.11,3,11,2016-05-24 09:04:56 UTC,0
13075873,d43d7ff3-d4f4-4539-a8e6-b835278eee2c,12817651,5.5,5,5,2016-05-24 09:14:19 UTC,2
13075921,d43d7ff3-d4f4-4539-a8e6-b835278eee2c,12817651,5.5,5,5,2016-05-24 09:15:32 UTC,1
13076141,8b71ab42-096e-46e3-b124-e2799c86f013,,5.6,5,6,2016-05-24 09:22:22 UTC,3
13076162,d465802c-dda5-4e67-9fd7-721b0d5e94c9,12892177,5.6,5,6,2016-05-24 09:22:53 UTC,2
13076321,c4601ce5-8010-42b7-afb7-f6f46c0f3d3c,,3.14,3,14,2016-05-24 09:28:12 UTC,0
13076342,3d93427c-818f-447f-87fc-338f8508fbe2,,5.4,5,4,2016-05-24 09:28:50 UTC,1
13076380,7f7875f4-96f6-451a-b268-ef223a5ba8bb,,5.3,5,3,2016-05-24 09:30:04 UTC,0
13076456,cb2f5ab6-345a-4eb9-8b04-90b7843a669f,,5.4,5,4,2016-05-24 09:32:16 UTC,3
13076517,d465802c-dda5-4e67-9fd7-721b0d5e94c9,13042755,5.7,5,7,2016-05-24 09:34:38 UTC,1
13076845,8b71ab42-096e-46e3-b124-e2799c86f013,,5.7,5,7,2016-05-24 09:45:48 UTC,3
13076870,cb2f5ab6-345a-4eb9-8b04-90b7843a669f,13009678,5.5,5,5,2016-05-24 09:46:42 UTC,2
13077211,58fd679b-2b3b-44d8-b530-d30c3b860028,13060180,5.8,5,8,2016-05-24 09:57:02 UTC,1
13077261,889cba25-3129-45df-b07c-98d9d2cf4af0,13048557,5.4,5,4,2016-05-24 09:58:32 UTC,1
13077346,889cba25-3129-45df-b07c-98d9d2cf4af0,13011203,5.4,5,4,2016-05-24 10:01:37 UTC,0
13077409,889cba25-3129-45df-b07c-98d9d2cf4af0,13007680,5.4,5,4,2016-05-24 10:03:33 UTC,1
13077541,889cba25-3129-45df-b07c-98d9d2cf4af0,12987471,5.4,5,4,2016-05-24 10:07:51 UTC,2
13077573,889cba25-3129-45df-b07c-98d9d2cf4af0,12944244,5.4,5,4,2016-05-24 10:08:53 UTC,0
13077576,58fd679b-2b3b-44d8-b530-d30c3b860028,,5.9,5,9,2016-05-24 10:08:55 UTC,0
13077628,889cba25-3129-45df-b07c-98d9d2cf4af0,12923237,5.4,5,4,2016-05-24 10:10:34 UTC,2
13077681,889cba25-3129-45df-b07c-98d9d2cf4af0,12891959,5.4,5,4,2016-05-24 10:12:12 UTC,1
13077722,889cba25-3129-45df-b07c-98d9d2cf4af0,12311907,5.4,5,4,2016-05-24 10:13:32 UTC,0
13077777,889cba25-3129-45df-b07c-98d9d2cf4af0,12539058,5.4,5,4,2016-05-24 10:14:54 UTC,0
13077779,58fd679b-2b3b-44d8-b530-d30c3b860028,,5.1,5,10,2016-05-24 10:15:01 UTC,3
13077815,a53a934f-9a43-457e-a3c7-2fb8a988b359,13073182,5.8,5,8,2016-05-24 10:16:14 UTC,7
13077867,889cba25-3129-45df-b07c-98d9d2cf4af0,12807111,5.4,5,4,2016-05-24 10:17:51 UTC,1
13077958,58fd679b-2b3b-44d8-b530-d30c3b860028,12924716,5.1,5,10,2016-05-24 10:21:03 UTC,2
13078130,889cba25-3129-45df-b07c-98d9d2cf4af0,13034904,5.4,5,4,2016-05-24 10:26:03 UTC,2
13078165,9b5cb346-aa04-4cf8-a8d0-455f0fe5d973,13007680,5.4,5,4,2016-05-24 10:26:55 UTC,0
13078192,889cba25-3129-45df-b07c-98d9d2cf4af0,13065341,5.4,5,4,2016-05-24 10:27:56 UTC,1
13078324,889cba25-3129-45df-b07c-98d9d2cf4af0,13076456,5.4,5,4,2016-05-24 10:32:41 UTC,2
13078352,9b5cb346-aa04-4cf8-a8d0-455f0fe5d973,13024289,5.4,5,4,2016-05-24 10:33:53 UTC,1
13078362,889cba25-3129-45df-b07c-98d9d2cf4af0,13072461,5.4,5,4,2016-05-24 10:34:13 UTC,0
13078409,58fd679b-2b3b-44d8-b530-d30c3b860028,13024289,5.4,5,4,2016-05-24 10:35:40 UTC,2
13078422,9b5cb346-aa04-4cf8-a8d0-455f0fe5d973,13065341,5.4,5,4,2016-05-24 10:36:12 UTC,2
13078572,f5f44dca-4d17-4b74-9d35-ca9c512cbc37,,5.5,5,5,2016-05-24 10:42:01 UTC,3
13078677,f5f44dca-4d17-4b74-9d35-ca9c512cbc37,,5.6,5,6,2016-05-24 10:45:30 UTC,0
13078971,889cba25-3129-45df-b07c-98d9d2cf4af0,12703726,5.5,5,5,2016-05-24 10:55:04 UTC,0
13079111,91d26b57-b219-475f-84e6-ea59d62c1fb4,12817651,5.5,5,5,2016-05-24 10:59:34 UTC,1
13079147,889cba25-3129-45df-b07c-98d9d2cf4af0,12817651,5.5,5,5,2016-05-24 11:00:49 UTC,1
13079175,889cba25-3129-45df-b07c-98d9d2cf4af0,12892500,5.5,5,5,2016-05-24 11:01:43 UTC,0
13079197,889cba25-3129-45df-b07c-98d9d2cf4af0,12830608,5.5,5,5,2016-05-24 11:02:23 UTC,0
13079259,6ff183f9-0a19-4c0a-b250-2293126cdb45,12986868,3.1,3,10,2016-05-24 11:04:24 UTC,1
13079311,3af82481-b931-4cf9-b0ee-64b73c964360,13078572,5.5,5,5,2016-05-24 11:06:05 UTC,1
13079416,889cba25-3129-45df-b07c-98d9d2cf4af0,12922399,5.5,5,5,2016-05-24 11:09:52 UTC,0
13079454,889cba25-3129-45df-b07c-98d9d2cf4af0,12923830,5.5,5,5,2016-05-24 11:11:13 UTC,0
13079474,889cba25-3129-45df-b07c-98d9d2cf4af0,12944715,5.5,5,5,2016-05-24 11:11:55 UTC,0
13079483,30682fb5-f409-4d72-a77d-00e8a7bdce32,13034990,5.7,5,7,2016-05-24 11:12:05 UTC,2
13079488,889cba25-3129-45df-b07c-98d9d2cf4af0,12949897,5.5,5,5,2016-05-24 11:12:17 UTC,0
13079499,029491fe-74ba-42e5-9c3f-14b59f86a4d7,,6.13,6,13,2016-05-24 11:12:41 UTC,0
13079510,889cba25-3129-45df-b07c-98d9d2cf4af0,12952340,5.5,5,5,2016-05-24 11:13:08 UTC,1
13079570,889cba25-3129-45df-b07c-98d9d2cf4af0,13009678,5.5,5,5,2016-05-24 11:15:29 UTC,1
13079584,525051b1-4b1e-4b5a-9a99-1b3b4af06556,,5.2,5,2,2016-05-24 11:16:03 UTC,3
13079637,d43d7ff3-d4f4-4539-a8e6-b835278eee2c,12817651,5.5,5,5,2016-05-24 11:18:00 UTC,2
13079644,889cba25-3129-45df-b07c-98d9d2cf4af0,13012722,5.5,5,5,2016-05-24 11:18:04 UTC,2
13079753,889cba25-3129-45df-b07c-98d9d2cf4af0,13043074,5.5,5,5,2016-05-24 11:21:45 UTC,1
13079765,77657ae2-cd86-4216-84d4-293699605d59,13034904,5.4,5,4,2016-05-24 11:22:15 UTC,3
13079768,a53a934f-9a43-457e-a3c7-2fb8a988b359,,5.9,5,9,2016-05-24 11:22:18 UTC,2
13079783,029491fe-74ba-42e5-9c3f-14b59f86a4d7,,6.16,6,16,2016-05-24 11:22:43 UTC,0
13079790,889cba25-3129-45df-b07c-98d9d2cf4af0,,5.5,5,5,2016-05-24 11:22:54 UTC,4
13079808,ef5b3c9a-8f37-4e9b-b717-d2347e471c54,,4.4,4,4,2016-05-24 11:23:19 UTC,5
13080119,91d26b57-b219-475f-84e6-ea59d62c1fb4,12817651,5.5,5,5,2016-05-24 11:32:34 UTC,4
13080310,889cba25-3129-45df-b07c-98d9d2cf4af0,12865329,4.12,4,12,2016-05-24 11:39:43 UTC,2
